ImageId,Label
7720,8
7721,9
7722,8
7723,3
7724,1
7725,4
7726,4
7727,8
7728,3
7729,8
7730,3
7731,4
7732,0
7733,1
7734,8
7735,0
7736,2
7737,2
7738,8
7739,4
7740,0
7741,8
7742,4
7743,2
7744,9
7745,8
7746,8
7747,2
7748,2
7749,2
7750,1
7751,8
7752,2
7753,8
7754,3
7755,3
7756,5
7757,5
7758,1
7759,3
7760,9
7761,8
7762,8
7763,2
7764,1
7765,1
7766,2
7767,2
7768,0
7769,8
7770,8
7771,1
7772,0
7773,8
7774,8
7775,5
7776,1
7777,9
7778,8
7779,1
7780,7
7781,0
7782,5
7783,9
7784,2
7785,9
7786,3
7787,8
7788,1
7789,1
7790,2
7791,4
7792,8
7793,1
7794,9
7795,4
7796,1
7797,8
7798,1
7799,1
7800,8
7801,4
7802,5
7803,3
7804,8
7805,2
7806,5
7807,5
7808,2
7809,8
7810,9
7811,4
7812,3
7813,1
7814,2
7815,2
7816,3
7817,0
7818,9
7819,4
7820,5
7821,2
7822,1
7823,1
7824,0
7825,8
7826,3
7827,1
7828,2
7829,5
7830,2
7831,7
7832,5
7833,4
7834,1
7835,9
7836,8
7837,9
7838,2
7839,0
7840,4
7841,9
7842,8
7843,2
7844,0
7845,1
7846,1
7847,2
7848,2
7849,8
7850,3
7851,8
7852,8
7853,8
7854,3
7855,4
7856,2
7857,8
7858,3
7859,4
7860,0
7861,8
7862,4
7863,2
7864,8
7865,0
7866,2
7867,1
7868,8
7869,9
7870,9
7871,4
7872,2
7873,2
7874,2
7875,8
7876,0
7877,0
7878,4
7879,2
7880,5
7881,0
7882,1
7883,9
7884,4
7885,5
7886,1
7887,4
7888,0
7889,9
7890,0
7891,9
7892,1
7893,2
7894,8
7895,1
7896,4
7897,8
7898,0
7899,2
7900,0
7901,4
7902,8
7903,1
7904,8
7905,9
7906,1
7907,2
7908,5
7909,8
7910,1
7911,0
7912,8
7913,8
7914,0
7915,3
7916,9
7917,0
7918,8
7919,3
7920,9
7921,9
7922,3
7923,5
7924,3
7925,2
7926,8
7927,1
7928,2
7929,5
7930,1
7931,9
7932,8
7933,2
7934,9
7935,0
7936,2
7937,4
7938,0
7939,1
7940,4
7941,8
7942,2
7943,4
7944,9
7945,8
7946,2
7947,2
7948,4
7949,4
7950,0
7951,1
7952,9
7953,4
7954,8
7955,5
7956,3
7957,2
7958,1
7959,4
7960,0
7961,2
7962,2
7963,9
7964,0
7965,1
7966,9
7967,7
7968,5
7969,9
7970,2
7971,8
7972,9
7973,8
7974,5
7975,0
7976,5
7977,4
7978,8
7979,4
7980,5
7981,2
7982,8
7983,2
7984,5
7985,4
7986,1
7987,0
7988,1
7989,2
7990,8
7991,1
7992,2
7993,0
7994,1
7995,2
7996,8
7997,3
7998,3
7999,2
8000,0
8001,2
8002,9
8003,2
8004,1
8005,9
8006,2
8007,5
8008,8
8009,8
8010,2
8011,1
8012,1
8013,5
8014,5
8015,4
8016,8
8017,3
8018,1
8019,9
8020,8
8021,8
8022,1
8023,8
8024,8
8025,0
8026,3
8027,9
8028,9
8029,8
8030,8
8031,3
8032,9
8033,3
8034,8
8035,9
8036,8
8037,0
8038,8
8039,1
8040,4
8041,0
8042,2
8043,1
8044,9
8045,9
8046,1
8047,4
8048,4
8049,1
8050,3
8051,2
8052,9
8053,4
8054,4
8055,0
8056,3
8057,8
8058,1
8059,4
8060,0
8061,1
8062,4
8063,0
8064,1
8065,1
8066,9
8067,3
8068,2
8069,1
8070,9
8071,3
8072,0
8073,4
8074,9
8075,4
8076,2
8077,8
8078,2
8079,9
8080,5
8081,1
8082,9
8083,8
8084,0
8085,5
8086,8
8087,5
8088,4
8089,8
8090,2
8091,9
8092,2
8093,8
8094,3
8095,8
8096,0
8097,1
8098,4
8099,9
8100,3
8101,2
8102,5
8103,8
8104,1
8105,9
8106,3
8107,0
8108,3
8109,5
8110,9
8111,9
8112,1
8113,3
8114,8
8115,8
8116,9
8117,4
8118,0
8119,4
8120,9
8121,9
8122,8
8123,2
8124,8
8125,3
8126,1
8127,0
8128,8
8129,3
8130,9
8131,5
8132,5
8133,3
8134,8
8135,4
8136,4
8137,2
8138,8
8139,9
8140,5
8141,0
8142,0
8143,3
8144,4
8145,1
8146,0
8147,8
8148,8
8149,8
8150,3
8151,8
8152,3
8153,0
8154,1
8155,1
8156,8
8157,9
8158,2
8159,1
8160,1
8161,0
8162,9
8163,2
8164,8
8165,4
8166,9
8167,3
8168,1
8169,0
8170,1
8171,9
8172,2
8173,9
8174,9
8175,2
8176,3
8177,2
8178,4
8179,1
8180,4
8181,8
8182,8
8183,3
8184,2
8185,4
8186,8
8187,4
8188,2
8189,4
8190,1
8191,9
8192,8
8193,8
8194,1
8195,3
8196,2
8197,2
8198,9
8199,0
8200,2
8201,2
8202,9
8203,1
8204,3
8205,3
8206,8
8207,3
8208,5
8209,8
8210,4
8211,1
8212,2
8213,2
8214,8
8215,1
8216,9
8217,5
8218,5
8219,9
8220,9
8221,0
8222,5
8223,2
8224,9
8225,9
8226,1
8227,4
8228,3
8229,2
8230,9
8231,8
8232,9
8233,9
8234,2
8235,2
8236,4
8237,4
8238,4
8239,2
8240,9
8241,1
8242,4
8243,9
8244,2
8245,2
8246,3
8247,2
8248,9
8249,3
8250,8
8251,2
8252,4
8253,0
8254,5
8255,0
8256,2
8257,8
8258,9
8259,0
8260,1
8261,2
8262,8
8263,2
8264,3
8265,0
8266,3
8267,0
8268,0
8269,8
8270,4
8271,5
8272,0
8273,2
8274,9
8275,8
8276,2
8277,3
8278,1
8279,2
8280,4
8281,3
8282,0
8283,2
8284,0
8285,9
8286,9
8287,3
8288,3
8289,9
8290,5
8291,5
8292,9
8293,8
8294,1
8295,8
8296,0
8297,4
8298,8
8299,1
8300,5
8301,8
8302,1
8303,9
8304,8
8305,7
8306,2
8307,2
8308,1
8309,1
8310,0
8311,9
8312,8
8313,9
8314,1
8315,9
8316,8
8317,3
8318,4
8319,8
8320,3
8321,8
8322,8
8323,3
8324,7
8325,3
8326,2
8327,2
8328,4
8329,8
8330,9
8331,0
8332,2
8333,2
8334,2
8335,3
8336,8
8337,2
8338,5
8339,1
8340,8
8341,5
8342,2
8343,1
8344,2
8345,3
8346,9
8347,4
8348,1
8349,9
8350,2
8351,8
8352,4
8353,2
8354,5
8355,8
8356,8
8357,7
8358,2
8359,9
8360,9
8361,3
8362,2
8363,0
8364,0
8365,9
8366,5
8367,1
8368,8
8369,2
8370,4
8371,8
8372,2
8373,9
8374,2
8375,8
8376,1
8377,9
8378,1
8379,1
8380,0
8381,5
8382,4
8383,2
8384,0
8385,8
8386,5
8387,0
8388,2
8389,2
8390,2
8391,5
8392,2
8393,2
8394,9
8395,2
8396,3
8397,5
8398,8
8399,4
8400,2
8401,2
8402,2
8403,4
8404,3
8405,3
8406,1
8407,8
8408,2
8409,4
8410,4
8411,8
8412,0
8413,8
8414,1
8415,8
8416,0
8417,3
8418,4
8419,8
8420,0
8421,2
8422,2
8423,0
8424,2
8425,1
8426,5
8427,1
8428,4
8429,3
8430,1
8431,9
8432,7
8433,9
8434,2
8435,8
8436,0
8437,0
8438,2
8439,2
8440,9
8441,8
8442,2
8443,8
8444,4
8445,5
8446,4
8447,4
8448,2
8449,8
8450,3
8451,1
8452,8
8453,9
8454,9
8455,4
8456,8
8457,9
8458,5
8459,9
8460,8
8461,2
8462,0
8463,9
8464,8
8465,9
8466,0
8467,2
8468,4
8469,2
8470,5
8471,8
8472,2
8473,9
8474,1
8475,1
8476,0
8477,2
8478,9
8479,9
8480,0
8481,5
8482,1
8483,5
8484,0
8485,4
8486,4
8487,4
8488,1
8489,2
8490,0
8491,0
8492,8
8493,1
8494,2
8495,4
8496,3
8497,3
8498,2
8499,9
8500,9
8501,1
8502,4
8503,4
8504,2
8505,9
8506,0
8507,4
8508,1
8509,4
8510,3
8511,2
8512,8
8513,9
8514,4
8515,2
8516,4
8517,1
8518,7
8519,8
8520,2
8521,8
8522,0
8523,1
8524,2
8525,9
8526,4
8527,9
8528,0
8529,1
8530,2
8531,5
8532,9
8533,8
8534,2
8535,1
8536,4
8537,2
8538,0
8539,8
8540,2
8541,1
8542,9
8543,8
8544,1
8545,2
8546,2
8547,1
8548,8
8549,0
8550,5
8551,1
8552,8
8553,5
8554,2
8555,2
8556,5
8557,1
8558,1
8559,4
8560,9
8561,5
8562,2
8563,7
8564,3
8565,4
8566,2
8567,0
8568,2
8569,3
8570,0
8571,2
8572,3
8573,0
8574,1
8575,3
8576,8
8577,2
8578,3
8579,2
8580,0
8581,8
8582,9
8583,1
8584,3
8585,9
8586,0
8587,2
8588,0
8589,8
8590,9
8591,9
8592,2
8593,2
8594,5
8595,2
8596,5
8597,9
8598,4
8599,2
8600,8
8601,5
8602,1
8603,3
8604,9
8605,5
8606,2
8607,3
8608,4
8609,9
8610,9
8611,2
8612,0
8613,0
8614,4
8615,8
8616,4
8617,9
8618,8
8619,3
8620,8
8621,1
8622,4
8623,8
8624,1
8625,4
8626,1
8627,8
8628,8
8629,4
8630,7
8631,2
8632,3
8633,1
8634,9
8635,4
8636,2
8637,2
8638,4
8639,4
8640,8
8641,3
8642,1
8643,9
8644,5
8645,8
8646,3
8647,7
8648,9
8649,1
8650,0
8651,3
8652,2
8653,2
8654,3
8655,2
8656,2
8657,2
8658,0
8659,9
8660,9
8661,2
8662,3
8663,1
8664,8
8665,2
8666,4
8667,2
8668,2
8669,1
8670,9
8671,3
8672,1
8673,4
8674,3
8675,0
8676,2
8677,8
8678,1
8679,9
8680,9
8681,3
8682,9
8683,5
8684,9
8685,9
8686,3
8687,5
8688,2
8689,4
8690,8
8691,2
8692,0
8693,9
8694,0
8695,9
8696,1
8697,8
8698,1
8699,3
8700,4
8701,4
8702,1
8703,9
8704,9
8705,5
8706,1
8707,7
8708,4
8709,3
8710,9
8711,1
8712,4
8713,1
8714,0
8715,0
8716,1
8717,0
8718,3
8719,2
8720,2
8721,1
8722,9
8723,5
8724,2
8725,1
8726,0
8727,2
8728,8
8729,2
8730,9
8731,9
8732,8
8733,3
8734,1
8735,8
8736,5
8737,5
8738,2
8739,4
8740,5
8741,8
8742,5
8743,0
8744,5
8745,8
8746,4
8747,8
8748,3
8749,4
8750,1
8751,8
8752,8
8753,2
8754,8
8755,9
8756,1
8757,8
8758,2
8759,8
8760,1
8761,2
8762,3
8763,3
8764,2
8765,3
8766,0
8767,5
8768,2
8769,2
8770,9
8771,2
8772,4
8773,8
8774,0
8775,5
8776,5
8777,8
8778,0
8779,8
8780,3
8781,2
8782,2
8783,3
8784,1
8785,4
8786,3
8787,2
8788,4
8789,5
8790,9
8791,1
8792,3
8793,2
8794,4
8795,2
8796,9
8797,0
8798,3
8799,9
8800,0
8801,9
8802,9
8803,3
8804,0
8805,0
8806,9
8807,3
8808,4
8809,9
8810,9
8811,8
8812,4
8813,0
8814,2
8815,9
8816,2
8817,3
8818,7
8819,9
8820,1
8821,2
8822,2
8823,2
8824,0
8825,4
8826,8
8827,1
8828,0
8829,3
8830,2
8831,9
8832,9
8833,8
8834,0
8835,3
8836,0
8837,1
8838,1
8839,2
8840,2
8841,3
8842,9
8843,8
8844,4
8845,0
8846,8
8847,8
8848,1
8849,2
8850,9
8851,2
8852,0
8853,3
8854,0
8855,8
8856,2
8857,5
8858,0
8859,7
8860,8
8861,1
8862,9
8863,1
8864,8
8865,5
8866,2
8867,9
8868,9
8869,9
8870,5
8871,2
8872,1
8873,2
8874,5
8875,4
8876,9
8877,1
8878,1
8879,3
8880,1
8881,8
8882,1
8883,2
8884,2
8885,9
8886,3
8887,9
8888,9
8889,4
8890,1
8891,2
8892,3
8893,1
8894,1
8895,7
8896,5
8897,3
8898,5
8899,2
8900,4
8901,9
8902,9
8903,9
8904,3
8905,9
8906,1
8907,1
8908,1
8909,8
8910,1
8911,2
8912,2
8913,5
8914,2
8915,5
8916,8
8917,3
8918,9
8919,9
8920,0
8921,3
8922,8
8923,7
8924,8
8925,4
8926,8
8927,8
8928,9
8929,3
8930,2
8931,1
8932,3
8933,5
8934,4
8935,9
8936,5
8937,3
8938,0
8939,8
8940,9
8941,9
8942,0
8943,7
8944,9
8945,4
8946,4
8947,5
8948,8
8949,9
8950,2
8951,4
8952,2
8953,3
8954,1
8955,4
8956,5
8957,8
8958,2
8959,4
8960,2
8961,0
8962,2
8963,2
8964,2
8965,2
8966,8
8967,4
8968,1
8969,4
8970,1
8971,8
8972,2
8973,1
8974,3
8975,1
8976,2
8977,9
8978,2
8979,4
8980,3
8981,9
8982,5
8983,0
8984,9
8985,0
8986,1
8987,1
8988,8
8989,1
8990,9
8991,2
8992,4
8993,5
8994,2
8995,4
8996,2
8997,3
8998,4
8999,8
9000,9
9001,9
9002,4
9003,8
9004,9
9005,9
9006,2
9007,5
9008,2
9009,9
9010,9
9011,8
9012,3
9013,3
9014,0
9015,4
9016,5
9017,1
9018,0
9019,1
9020,2
9021,4
9022,2
9023,1
9024,9
9025,2
9026,0
9027,9
9028,3
9029,1
9030,3
9031,3
9032,8
9033,0
9034,8
9035,2
9036,2
9037,8
9038,9
9039,5
9040,0
9041,2
9042,8
9043,8
9044,4
9045,0
9046,9
9047,5
9048,2
9049,5
9050,9
9051,8
9052,0
9053,1
9054,9
9055,5
9056,1
9057,1
9058,2
9059,8
9060,0
9061,3
9062,3
9063,8
9064,4
9065,4
9066,8
9067,5
9068,8
9069,4
9070,9
9071,4
9072,8
9073,2
9074,9
9075,8
9076,8
9077,0
9078,9
9079,4
9080,9
9081,5
9082,3
9083,8
9084,8
9085,1
9086,2
9087,9
9088,8
9089,9
9090,1
9091,5
9092,8
9093,3
9094,1
9095,2
9096,8
9097,9
9098,2
9099,9
9100,1
9101,8
9102,9
9103,0
9104,9
9105,4
9106,9
9107,2
9108,3
9109,4
9110,2
9111,8
9112,3
9113,0
9114,8
9115,2
9116,0
9117,2
9118,1
9119,4
9120,9
9121,9
9122,2
9123,4
9124,8
9125,4
9126,3
9127,4
9128,9
9129,4
9130,8
9131,9
9132,2
9133,5
9134,2
9135,5
9136,9
9137,9
9138,2
9139,8
9140,9
9141,2
9142,3
9143,4
9144,4
9145,4
9146,4
9147,2
9148,2
9149,9
9150,0
9151,9
9152,0
9153,3
9154,0
9155,8
9156,3
9157,3
9158,3
9159,8
9160,2
9161,2
9162,2
9163,2
9164,4
9165,9
9166,0
9167,8
9168,3
9169,1
9170,5
9171,2
9172,9
9173,9
9174,9
9175,1
9176,5
9177,3
9178,5
9179,0
9180,8
9181,1
9182,2
9183,4
9184,1
9185,4
9186,4
9187,8
9188,1
9189,3
9190,0
9191,8
9192,9
9193,8
9194,9
9195,1
9196,2
9197,9
9198,8
9199,8
9200,5
9201,9
9202,2
9203,8
9204,4
9205,0
9206,3
9207,4
9208,1
9209,4
9210,9
9211,1
9212,9
9213,8
9214,3
9215,8
9216,0
9217,0
9218,5
9219,4
9220,4
9221,9
9222,4
9223,2
9224,2
9225,8
9226,2
9227,4
9228,3
9229,9
9230,4
9231,2
9232,2
9233,8
9234,3
9235,0
9236,8
9237,3
9238,1
9239,4
9240,4
9241,3
9242,8
9243,9
9244,3
9245,0
9246,1
9247,1
9248,5
9249,0
9250,9
9251,2
9252,3
9253,1
9254,2
9255,2
9256,4
9257,3
9258,1
9259,0
9260,9
9261,7
9262,3
9263,4
9264,1
9265,4
9266,3
9267,8
9268,2
9269,2
9270,3
9271,9
9272,2
9273,2
9274,8
9275,3
9276,8
9277,5
9278,2
9279,0
9280,9
9281,8
9282,9
9283,2
9284,0
9285,1
9286,2
9287,3
9288,4
9289,2
9290,8
9291,9
9292,1
9293,4
9294,9
9295,2
9296,9
9297,1
9298,1
9299,9
9300,0
9301,2
9302,9
9303,4
9304,9
9305,9
9306,2
9307,9
9308,9
9309,5
9310,5
9311,0
9312,5
9313,4
9314,2
9315,1
9316,1
9317,8
9318,1
9319,1
9320,1
9321,1
9322,4
9323,3
9324,1
9325,1
9326,3
9327,2
9328,1
9329,3
9330,8
9331,1
9332,2
9333,4
9334,3
9335,4
9336,5
9337,8
9338,0
9339,8
9340,9
9341,2
9342,3
9343,0
9344,9
9345,2
9346,2
9347,4
9348,2
9349,0
9350,5
9351,9
9352,5
9353,0
9354,4
9355,5
9356,3
9357,8
9358,8
9359,9
9360,4
9361,0
9362,9
9363,5
9364,2
9365,4
9366,2
9367,9
9368,8
9369,2
9370,0
9371,4
9372,4
9373,2
9374,8
9375,0
9376,9
9377,9
9378,2
9379,1
9380,2
9381,5
9382,5
9383,9
9384,1
9385,3
9386,8
9387,0
9388,5
9389,8
9390,4
9391,5
9392,0
9393,0
9394,9
9395,1
9396,1
9397,0
9398,2
9399,8
9400,2
9401,0
9402,9
9403,2
9404,3
9405,2
9406,2
9407,2
9408,8
9409,9
9410,2
9411,9
9412,4
9413,1
9414,5
9415,1
9416,4
9417,1
9418,2
9419,8
9420,2
9421,1
9422,3
9423,5
9424,2
9425,0
9426,8
9427,4
9428,1
9429,3
9430,3
9431,3
9432,0
9433,9
9434,1
9435,8
9436,2
9437,1
9438,2
9439,3
9440,9
9441,8
9442,2
9443,4
9444,1
9445,2
9446,8
9447,4
9448,4
9449,5
9450,2
9451,1
9452,1
9453,9
9454,5
9455,1
9456,4
9457,0
9458,2
9459,9
9460,1
9461,8
9462,0
9463,9
9464,4
9465,4
9466,4
9467,8
9468,1
9469,9
9470,1
9471,5
9472,4
9473,8
9474,2
9475,9
9476,1
9477,4
9478,9
9479,5
9480,9
9481,8
9482,5
9483,8
9484,2
9485,9
9486,8
9487,2
9488,1
9489,2
9490,8
9491,1
9492,1
9493,9
9494,8
9495,8
9496,9
9497,2
9498,0
9499,2
9500,2
9501,4
9502,4
9503,3
9504,2
9505,2
9506,0
9507,9
9508,1
9509,8
9510,8
9511,2
9512,9
9513,3
9514,4
9515,8
9516,1
9517,0
9518,5
9519,2
9520,2
9521,5
9522,4
9523,0
9524,0
9525,0
9526,9
9527,5
9528,8
9529,2
9530,8
9531,4
9532,4
9533,9
9534,9
9535,9
9536,4
9537,2
9538,2
9539,1
9540,1
9541,5
9542,3
9543,5
9544,5
9545,9
9546,9
9547,3
9548,2
9549,8
9550,3
9551,9
9552,1
9553,1
9554,5
9555,9
9556,4
9557,4
9558,2
9559,0
9560,3
9561,8
9562,2
9563,1
9564,2
9565,8
9566,0
9567,2
9568,2
9569,2
9570,0
9571,5
9572,3
9573,2
9574,4
9575,2
9576,2
9577,1
9578,5
9579,9
9580,3
9581,2
9582,3
9583,8
9584,0
9585,9
9586,2
9587,0
9588,3
9589,2
9590,3
9591,7
9592,9
9593,2
9594,9
9595,9
9596,9
9597,4
9598,8
9599,9
9600,8
9601,8
9602,9
9603,1
9604,8
9605,1
9606,1
9607,2
9608,9
9609,0
9610,2
9611,9
9612,3
9613,5
9614,3
9615,8
9616,2
9617,2
9618,8
9619,1
9620,4
9621,0
9622,9
9623,5
9624,3
9625,7
9626,9
9627,3
9628,0
9629,2
9630,9
9631,2
9632,3
9633,3
9634,3
9635,2
9636,3
9637,4
9638,2
9639,9
9640,9
9641,9
9642,2
9643,9
9644,2
9645,3
9646,3
9647,1
9648,8
9649,4
9650,5
9651,9
9652,9
9653,9
9654,1
9655,8
9656,9
9657,2
9658,8
9659,1
9660,9
9661,0
9662,2
9663,2
9664,8
9665,5
9666,5
9667,1
9668,4
9669,4
9670,8
9671,2
9672,0
9673,2
9674,8
9675,1
9676,9
9677,9
9678,3
9679,8
9680,3
9681,9
9682,8
9683,4
9684,0
9685,4
9686,1
9687,9
9688,1
9689,8
9690,2
9691,1
9692,2
9693,2
9694,0
9695,9
9696,2
9697,2
9698,0
9699,0
9700,1
9701,9
9702,5
9703,2
9704,8
9705,8
9706,9
9707,8
9708,3
9709,0
9710,2
9711,1
9712,9
9713,5
9714,9
9715,1
9716,3
9717,2
9718,2
9719,9
9720,8
9721,3
9722,5
9723,4
9724,1
9725,9
9726,1
9727,8
9728,8
9729,4
9730,2
9731,8
9732,0
9733,8
9734,8
9735,2
9736,9
9737,9
9738,9
9739,2
9740,9
9741,8
9742,0
9743,2
9744,3
9745,8
9746,8
9747,9
9748,3
9749,9
9750,4
9751,5
9752,4
9753,2
9754,8
9755,5
9756,4
9757,1
9758,2
9759,8
9760,1
9761,9
9762,2
9763,9
9764,1
9765,8
9766,9
9767,2
9768,2
9769,9
9770,8
9771,4
9772,2
9773,4
9774,2
9775,8
9776,0
9777,1
9778,9
9779,3
9780,2
9781,0
9782,8
9783,8
9784,3
9785,8
9786,4
9787,1
9788,3
9789,5
9790,4
9791,1
9792,0
9793,1
9794,1
9795,0
9796,2
9797,4
9798,4
9799,5
9800,4
9801,3
9802,8
9803,2
9804,4
9805,4
9806,9
9807,8
9808,4
9809,2
9810,1
9811,2
9812,2
9813,4
9814,2
9815,9
9816,9
9817,1
9818,3
9819,8
9820,2
9821,8
9822,4
9823,9
9824,8
9825,8
9826,8
9827,9
9828,2
9829,2
9830,1
9831,3
9832,8
9833,2
9834,2
9835,9
9836,0
9837,3
9838,4
9839,2
9840,5
9841,3
9842,5
9843,1
9844,8
9845,2
9846,9
9847,2
9848,9
9849,3
9850,3
9851,3
9852,4
9853,1
9854,2
9855,1
9856,5
9857,1
9858,1
9859,2
9860,0
9861,2
9862,9
9863,5
9864,9
9865,2
9866,5
9867,1
9868,1
9869,0
9870,3
9871,9
9872,2
9873,9
9874,8
9875,1
9876,2
9877,2
9878,9
9879,9
9880,9
9881,8
9882,8
9883,3
9884,8
9885,8
9886,2
9887,8
9888,2
9889,1
9890,0
9891,2
9892,9
9893,2
9894,4
9895,4
9896,0
9897,0
9898,9
9899,2
9900,8
9901,0
9902,3
9903,9
9904,2
9905,9
9906,0
9907,4
9908,4
9909,3
9910,9
9911,2
9912,8
9913,2
9914,3
9915,8
9916,2
9917,1
9918,5
9919,9
9920,2
9921,1
9922,2
9923,9
9924,1
9925,8
9926,8
9927,4
9928,3
9929,8
9930,5
9931,3
9932,2
9933,8
9934,0
9935,5
9936,9
9937,0
9938,2
9939,4
9940,4
9941,4
9942,2
9943,8
9944,5
9945,2
9946,3
9947,3
9948,2
9949,3
9950,8
9951,4
9952,7
9953,9
9954,0
9955,3
9956,8
9957,7
9958,4
9959,8
9960,2
9961,8
9962,9
9963,9
9964,8
9965,2
9966,8
9967,0
9968,3
9969,8
9970,1
9971,5
9972,9
9973,9
9974,0
9975,4
9976,9
9977,5
9978,9
9979,2
9980,9
9981,0
9982,1
9983,8
9984,3
9985,8
9986,3
9987,0
9988,7
9989,8
9990,4
9991,5
9992,2
9993,1
9994,8
9995,1
9996,1
9997,4
9998,2
9999,7
10000,9
10001,0
10002,1
10003,0
10004,1
10005,5
10006,9
10007,8
10008,3
10009,4
10010,0
10011,3
10012,1
10013,0
10014,8
10015,3
10016,7
10017,8
10018,1
10019,8
10020,8
10021,4
10022,4
10023,8
10024,2
10025,1
10026,7
10027,1
10028,4
10029,3
10030,0
10031,8
10032,4
10033,2
10034,0
10035,2
10036,9
10037,1
10038,2
10039,8
10040,0
10041,1
10042,2
10043,3
10044,0
10045,9
10046,4
10047,4
10048,1
10049,3
10050,1
10051,1
10052,2
10053,4
10054,3
10055,4
10056,5
10057,3
10058,2
10059,8
10060,8
10061,5
10062,8
10063,4
10064,3
10065,8
10066,3
10067,8
10068,5
10069,2
10070,2
10071,3
10072,5
10073,4
10074,5
10075,2
10076,1
10077,2
10078,2
10079,4
10080,0
10081,3
10082,4
10083,4
10084,2
10085,8
10086,5
10087,9
10088,4
10089,5
10090,0
10091,8
10092,4
10093,1
10094,1
10095,9
10096,3
10097,8
10098,8
10099,2
10100,3
10101,3
10102,9
10103,4
10104,7
10105,2
10106,4
10107,0
10108,1
10109,2
10110,3
10111,2
10112,2
10113,4
10114,1
10115,8
10116,9
10117,5
10118,1
10119,7
10120,4
10121,5
10122,1
10123,0
10124,9
10125,4
10126,8
10127,2
10128,1
10129,0
10130,9
10131,2
10132,8
10133,5
10134,8
10135,3
10136,9
10137,0
10138,5
10139,3
10140,8
10141,2
10142,8
10143,3
10144,9
10145,3
10146,2
10147,9
10148,2
10149,0
10150,3
10151,5
10152,8
10153,8
10154,9
10155,0
10156,2
10157,9
10158,8
10159,5
10160,0
10161,1
10162,7
10163,0
10164,9
10165,8
10166,5
10167,4
10168,2
10169,4
10170,8
10171,5
10172,2
10173,2
10174,5
10175,9
10176,4
10177,0
10178,5
10179,8
10180,9
10181,4
10182,5
10183,2
10184,4
10185,8
10186,1
10187,3
10188,9
10189,4
10190,0
10191,1
10192,2
10193,9
10194,2
10195,9
10196,7
10197,3
10198,4
10199,5
10200,8
10201,1
10202,8
10203,4
10204,2
10205,1
10206,3
10207,8
10208,8
10209,4
10210,2
10211,9
10212,4
10213,5
10214,1
10215,0
10216,8
10217,3
10218,0
10219,3
10220,1
10221,1
10222,5
10223,8
10224,3
10225,1
10226,2
10227,4
10228,5
10229,9
10230,4
10231,4
10232,1
10233,9
10234,5
10235,3
10236,4
10237,1
10238,1
10239,4
10240,3
10241,2
10242,2
10243,2
10244,1
10245,5
10246,9
10247,9
10248,8
10249,9
10250,0
10251,0
10252,1
10253,9
10254,8
10255,3
10256,1
10257,1
10258,3
10259,2
10260,2
10261,1
10262,2
10263,1
10264,8
10265,2
10266,0
10267,7
10268,3
10269,9
10270,4
10271,2
10272,8
10273,7
10274,8
10275,8
10276,8
10277,2
10278,8
10279,2
10280,0
10281,4
10282,4
10283,1
10284,1
10285,2
10286,1
10287,9
10288,4
10289,2
10290,1
10291,0
10292,2
10293,8
10294,9
10295,0
10296,2
10297,8
10298,8
10299,2
10300,1
10301,9
10302,9
10303,9
10304,3
10305,4
10306,5
10307,1
10308,1
10309,4
10310,2
10311,3
10312,1
10313,2
10314,9
10315,8
10316,8
10317,9
10318,8
10319,2
10320,9
10321,3
10322,1
10323,2
10324,3
10325,2
10326,2
10327,1
10328,9
10329,3
10330,3
10331,8
10332,2
10333,9
10334,2
10335,8
10336,8
10337,1
10338,9
10339,5
10340,2
10341,3
10342,8
10343,1
10344,3
10345,7
10346,8
10347,9
10348,1
10349,7
10350,9
10351,3
10352,2
10353,3
10354,5
10355,2
10356,0
10357,9
10358,4
10359,1
10360,1
10361,2
10362,2
10363,5
10364,5
10365,4
10366,8
10367,0
10368,4
10369,2
10370,1
10371,2
10372,2
10373,5
10374,2
10375,2
10376,8
10377,0
10378,8
10379,9
10380,3
10381,3
10382,8
10383,2
10384,8
10385,8
10386,4
10387,9
10388,0
10389,1
10390,9
10391,3
10392,9
10393,5
10394,9
10395,4
10396,8
10397,3
10398,1
10399,7
10400,0
10401,8
10402,1
10403,3
10404,1
10405,1
10406,1
10407,8
10408,9
10409,4
10410,5
10411,5
10412,5
10413,9
10414,5
10415,2
10416,4
10417,4
10418,2
10419,1
10420,8
10421,9
10422,2
10423,4
10424,2
10425,4
10426,1
10427,8
10428,9
10429,1
10430,8
10431,0
10432,0
10433,8
10434,8
10435,4
10436,2
10437,2
10438,0
10439,5
10440,4
10441,2
10442,8
10443,4
10444,2
10445,9
10446,3
10447,0
10448,1
10449,8
10450,8
10451,1
10452,8
10453,2
10454,1
10455,0
10456,4
10457,4
10458,0
10459,5
10460,1
10461,8
10462,3
10463,5
10464,9
10465,8
10466,8
10467,8
10468,4
10469,4
10470,3
10471,9
10472,4
10473,9
10474,5
10475,3
10476,8
10477,2
10478,2
10479,8
10480,9
10481,8
10482,9
10483,4
10484,2
10485,3
10486,5
10487,2
10488,8
10489,0
10490,2
10491,2
10492,9
10493,1
10494,4
10495,4
10496,4
10497,8
10498,5
10499,8
10500,2
10501,3
10502,8
10503,4
10504,9
10505,2
10506,5
10507,0
10508,8
10509,9
10510,1
10511,0
10512,0
10513,7
10514,8
10515,8
10516,3
10517,0
